chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
,,167074,0,0,0,0,0,2,1.6,0.6,0,Kenny,0.0,517,False,,,45,167074.jpg,0.0,Tete,0.1,False,,a,8,54,0,238,238,560,560,0.0,0.0,Tete,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,254,109,248,109,212,97,260,109,,,,,,
,,72681,0,0,0,0,0,2,1.6,0.6,1,Denis,1.0,525,False,,,45,72681.jpg,1.0,Odoi,0.0,False,,a,8,54,1,732,732,140,140,0.2,0.2,Odoi,90,0,0,0,3,0,0,0,0,0,0,0,12,11.4,2.6,7.0,2.1,86,39,89,22,59,10,101,35,,,,,,
75.0,75.0,15033,0,0,0,0,0,2,1.6,2.0,0,Wes,0.0,216,False,Hamstring injury - 75% chance of playing,2020-08-30T10:00:09.559000Z,45,15033.jpg,0.0,Morgan,0.1,False,,d,9,13,0,106,106,480,480,0.0,0.0,Morgan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,186,69,178,69,130,49,193,69,,,,,,
,,17745,0,0,0,0,0,1,3.7,4.2,6,Kasper,6.0,217,False,,,55,17745.jpg,6.0,Schmeichel,14.4,False,,a,9,13,6,11152,11152,10623,10623,1.1,1.1,Schmeichel,90,0,0,1,0,0,0,0,0,0,1,0,21,12.2,0.0,0.0,1.2,85,10,391,47,377,47,129,10,,,,,,
100.0,50.0,37402,0,0,0,0,0,2,2.1,1.3,0,Christian,0.0,218,False,,2020-08-15T10:00:11.758506Z,45,37402.jpg,0.0,Fuchs,0.0,False,,a,9,13,0,177,177,99,99,0.0,0.0,Fuchs,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,196,73,188,73,140,53,203,73,,,2.0,,,
0.0,0.0,37642,0,0,0,0,0,2,0.0,0.0,0,Jonny,0.0,219,False,Suspended until 26 Sep,2020-08-15T10:00:11.782354Z,55,37642.jpg,0.0,Evans,0.1,False,,s,9,13,0,92,92,439,439,0.0,0.0,Evans,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,396,170,397,170,382,167,400,170,,,,,,
,,46483,0,0,0,0,0,3,1.5,2.0,0,Adrien,0.0,220,False,,,45,46483.jpg,0.0,Silva,0.7,False,,a,9,13,0,1145,1145,1844,1844,0.0,0.0,Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,205,80,197,82,150,53,212,84,,,,,,
,,51938,0,0,0,0,0,3,2.3,2.8,1,Marc,1.0,221,False,,,55,51938.jpg,1.0,Albrighton,0.2,False,,a,9,13,1,495,495,606,606,0.2,0.2,Albrighton,23,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.8,0.0,0.1,154,76,118,71,389,137,161,80,4.0,,,,,
,,61604,0,0,0,0,0,3,1.5,2.0,0,Matty,0.0,222,False,,,45,61604.jpg,0.0,James,0.5,False,,a,9,13,0,1127,1127,1650,1650,0.0,0.0,James,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,215,82,207,83,163,55,221,85,,,,,,
,,95463,0,0,0,0,0,1,2.2,2.7,0,Danny,0.0,223,False,,,45,95463.jpg,0.0,Ward,0.2,False,,a,9,13,0,170,170,377,377,0.0,0.0,Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,230,37,222,26,183,26,236,37,,,,,,
,,101668,0,0,0,0,1,4,4.3,4.8,13,Jamie,13.0,224,True,,,100,101668.jpg,13.0,Vardy,19.2,False,,a,9,13,13,44608,44608,18392,18392,1.3,1.3,Vardy,90,2,0,1,0,0,0,0,0,0,0,3,52,71.2,10.3,36.0,11.8,2,1,60,12,16,8,3,1,,,,,1.0,
,,106837,0,0,0,0,0,3,2.3,2.8,6,Dennis,6.0,225,False,,,55,106837.jpg,6.0,Praet,0.1,False,,a,9,13,6,1968,1968,488,488,1.1,1.1,Praet,74,0,1,1,0,0,0,0,0,0,0,0,25,27.8,16.8,33.0,7.8,24,10,29,17,24,10,23,12,,,,,,
0.0,0.0,111931,0,0,0,0,0,2,0.0,0.0,0,Ricardo Domingos,0.0,226,False,Knee injury - Expected back 17 Oct,2020-08-15T10:00:11.805174Z,60,111931.jpg,0.0,Barbosa Pereira,0.1,False,,i,9,13,0,172,172,922,922,0.0,0.0,Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,474,191,474,191,470,190,476,191,,,,,,
100.0,100.0,155569,0,0,0,0,0,2,1.5,2.0,0,Daniel,0.0,227,False,,2020-08-15T10:00:11.830679Z,40,155569.jpg,0.0,Amartey,1.6,False,,a,9,13,0,2840,2840,2815,2815,0.0,0.0,Amartey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,167,52,159,52,109,30,174,52,,,,,,
,,166989,0,0,0,0,0,3,2.7,3.2,3,Youri,3.0,228,False,,,65,166989.jpg,3.0,Tielemans,2.2,False,,a,9,13,3,2417,2417,4562,4562,0.5,0.5,Tielemans,90,0,0,1,0,0,0,0,0,0,0,0,17,13.8,6.2,9.0,2.9,77,26,67,38,55,33,73,33,2.0,,4.0,,,
,,168580,0,0,0,0,0,3,2.7,3.2,3,Ayoze,3.0,229,False,,,65,168580.jpg,3.0,Pérez,3.5,False,,a,9,13,3,2662,2662,9132,9132,0.5,0.5,Pérez,66,0,0,1,0,0,0,0,0,0,0,0,5,0.0,2.5,24.0,2.7,500,196,92,56,30,14,82,39,,,,,2.0,
,,172632,0,0,0,0,0,3,2.3,2.8,0,Demarai,0.0,230,False,,,55,172632.jpg,0.0,Gray,0.2,False,,a,9,13,0,397,397,950,950,0.0,0.0,Gray,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,436,165,436,165,428,159,438,166,5.0,,3.0,,4.0,
100.0,50.0,172780,0,0,0,0,0,3,2.9,1.7,1,James,1.0,231,False,,2020-08-27T16:30:08.660331Z,70,172780.jpg,1.0,Maddison,1.4,False,,a,9,13,1,2749,2749,5379,5379,0.1,0.1,Maddison,15,0,0,0,0,0,0,0,0,0,0,0,4,2.8,12.3,0.0,1.5,137,62,44,26,505,201,123,57,1.0,,1.0,,3.0,
,,173515,0,0,0,0,0,4,2.3,2.8,0,Kelechi,0.0,233,False,,,60,173515.jpg,0.0,Iheanacho,0.7,False,,a,9,13,0,1431,1431,3477,3477,0.0,0.0,Iheanacho,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,481,49,482,49,478,50,483,50,,,,,5.0,
,,197469,0,0,0,0,0,3,1.9,2.4,0,Hamza,0.0,234,False,,,50,197469.jpg,0.0,Choudhury,0.1,False,,a,9,13,0,157,157,317,317,0.0,0.0,Choudhury,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,370,134,369,134,353,120,374,135,,,,,,
,,201666,0,0,0,0,0,3,2.9,3.4,3,Harvey,3.0,235,False,,,70,201666.jpg,3.0,Barnes,4.1,False,,a,9,13,3,3337,3337,10544,10544,0.4,0.4,Barnes,90,0,0,1,0,0,0,0,0,0,0,0,8,18.0,18.3,66.0,10.2,56,17,26,14,4,3,9,6,,,,,,
,,203341,0,0,0,0,0,3,1.9,2.4,3,Wilfred,3.0,236,False,,,50,203341.jpg,3.0,Ndidi,2.3,False,,a,9,13,3,4137,4137,4932,4932,0.6,0.6,Ndidi,90,0,0,1,0,0,0,0,0,0,0,0,15,27.2,1.2,0.0,2.8,25,11,111,69,358,123,75,34,,,,,,
0.0,0.0,213405,0,0,0,0,0,2,0.0,0.0,0,Filip,0.0,237,False,Hip injury - Unknown return date,2020-09-11T16:00:17.923567Z,45,213405.jpg,0.0,Benkovic,0.1,False,,i,9,13,0,19,19,925,925,0.0,0.0,Benkovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,275,122,269,122,236,112,281,122,,,,,,
,,218031,0,0,0,0,0,2,3.0,3.5,6,Çaglar,6.0,238,False,,,55,218031.jpg,6.0,Söyüncü,13.6,False,,a,9,13,6,11881,11881,13858,13858,1.1,1.1,Söyüncü,90,0,0,1,0,0,0,0,0,0,0,0,29,15.6,1.4,6.0,2.3,69,35,103,25,66,13,95,31,,,,,,
,,220627,0,0,0,0,1,2,2.1,2.6,9,James,9.0,239,True,,,45,220627.jpg,9.0,Justin,12.5,False,,a,9,13,9,50332,50332,7820,7820,2.0,2.0,Justin,90,0,1,1,0,0,0,0,1,0,0,1,32,20.0,13.0,2.0,3.5,47,22,41,11,84,22,62,21,,,,,,
,,244619,0,0,0,0,0,2,2.1,2.6,0,Luke,0.0,240,False,,,45,244619.jpg,0.0,Thomas,0.4,False,,a,9,13,0,254,254,1950,1950,0.0,0.0,Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,293,128,287,128,258,120,299,128,,,,,,
,,166477,0,0,0,0,1,2,3.0,3.5,14,Timothy,14.0,498,True,,,55,166477.jpg,14.0,Castagne,1.9,False,,a,9,13,14,26789,26789,2989,2989,2.5,2.5,Castagne,90,1,0,1,0,0,0,0,0,0,0,2,38,45.8,3.0,35.0,8.4,6,2,84,20,18,3,17,4,,,,,,
,,86881,0,0,0,0,0,3,1.5,2.0,3,Nampalys,3.0,518,False,,,45,86881.jpg,3.0,Mendy,0.6,False,,a,9,13,3,7413,7413,1447,1447,0.7,0.7,Mendy,90,0,0,1,0,0,0,0,0,0,0,0,11,9.8,3.5,0.0,1.3,92,34,78,47,180,57,127,58,,,,,,
,,28690,0,0,0,0,0,3,2.1,0.6,2,Pablo,2.0,193,False,,,60,28690.jpg,2.0,Hernández Domínguez,1.9,False,,a,10,2,2,2643,2643,5687,5687,0.3,0.3,Hernández,61,0,0,0,3,0,0,0,0,0,0,0,8,7.6,2.9,2.0,1.3,104,39,85,52,93,47,128,59,3.0,,3.0,,,
,,39790,0,0,0,0,0,1,1.7,0.2,0,Francisco,0.0,194,False,,,45,39790.jpg,0.0,Casilla Cortés,2.5,False,,a,10,2,0,2095,2095,7713,7713,0.0,0.0,Casilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,198,29,190,17,142,17,205,29,,,,,,
75.0,,55914,0,0,0,0,0,2,1.2,0.1,0,Liam,0.0,195,False,Knock - 75% chance of playing,2020-09-12T18:30:10.224197Z,45,55914.jpg,0.0,Cooper,0.8,False,,d,10,2,0,382,382,4308,4308,0.0,0.0,Cooper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,209,80,200,80,155,62,215,80,,,,,,
,,57913,0,0,0,0,0,2,1.0,-0.5,0,Barry,0.0,196,False,,,40,57913.jpg,0.0,Douglas,15.3,False,,a,10,2,0,9734,9734,33899,33899,0.0,0.0,Douglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,161,50,153,50,103,28,168,50,2.0,,2.0,,,
,,66588,0,0,0,0,0,2,1.6,0.1,0,Luke,0.0,197,False,,,45,66588.jpg,0.0,Ayling,4.2,False,,a,10,2,0,11489,11489,5542,5542,0.0,0.0,Ayling,90,0,0,0,4,0,0,0,0,0,0,0,15,35.6,4.3,0.0,4.0,19,6,73,17,166,68,53,15,,,,,,
,,72222,0,0,0,0,1,3,1.8,0.3,9,Mateusz,9.0,198,True,,,55,72222.jpg,9.0,Klich,1.5,False,,a,10,2,9,31369,31369,3310,3310,1.6,1.6,Klich,80,1,0,0,3,0,0,0,0,0,0,2,33,54.8,4.8,23.0,8.3,4,3,70,41,32,16,18,9,,,,,1.0,
0.0,0.0,80179,0,0,0,0,0,3,0.0,0.0,0,Adam,0.0,199,False,Hip injury - Unknown return date,2020-09-10T13:00:10.171553Z,50,80179.jpg,0.0,Forshaw,0.0,False,,i,10,2,0,10,10,294,294,0.0,0.0,Forshaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,326,116,323,116,299,98,331,118,,,,,,
,,87873,0,0,0,0,0,2,1.6,0.1,3,Stuart,3.0,200,False,,,45,87873.jpg,3.0,Dallas,4.7,False,,a,10,2,3,19714,19714,5238,5238,0.7,0.7,Dallas,90,0,1,0,4,0,0,0,0,0,0,0,21,23.2,1.3,2.0,2.7,36,15,105,26,81,20,78,26,,,,,,
,,105377,0,0,0,0,0,2,1.6,0.1,0,Ezgjan,0.0,201,False,,,45,105377.jpg,0.0,Alioski,0.7,False,,a,10,2,0,700,700,2829,2829,0.0,0.0,Alioski,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,235,95,228,95,190,82,241,95,,,,,,
,,106617,0,0,0,0,0,4,1.5,0.0,7,Patrick,7.0,202,False,,,55,106617.jpg,7.0,Bamford,6.5,False,,a,10,2,7,117071,117071,11471,11471,1.3,1.3,Bamford,61,1,0,0,3,0,0,0,0,0,0,1,28,40.0,0.5,27.0,6.8,10,2,128,16,26,11,29,9,,,,,2.0,
,,221399,0,0,0,0,0,3,1.8,0.3,7,Jack,7.0,203,False,,,55,221399.jpg,7.0,Harrison,1.6,False,,a,10,2,7,44329,44329,4709,4709,1.3,1.3,Harrison,90,1,0,0,4,0,0,0,0,0,0,0,23,43.6,6.5,19.0,6.9,7,4,66,37,44,26,28,15,4.0,,,,,
,,155405,0,0,0,0,0,3,1.4,-0.1,5,Kalvin,5.0,204,False,,,50,155405.jpg,5.0,Phillips,3.0,False,,a,10,2,5,23720,23720,4986,4986,1.0,1.0,Phillips,90,0,1,0,4,0,0,0,0,0,0,0,24,36.4,24.6,1.0,6.2,18,7,16,11,96,50,31,17,1.0,,1.0,,,
,,165808,0,0,0,0,0,3,1.8,0.3,5,Hélder Wander,5.0,205,False,,,55,165808.jpg,5.0,Sousa de Azevedo e Costa,0.5,False,,a,10,2,5,7488,7488,1336,1336,0.9,0.9,Costa,90,0,1,0,4,0,0,0,0,0,0,0,18,25.6,14.9,6.0,4.7,30,12,32,20,65,37,41,21,,,,,,
,,173821,0,0,0,0,0,3,1.4,-0.1,1,Tyler,1.0,206,False,,,50,173821.jpg,1.0,Roberts,0.1,False,,a,10,2,1,174,174,298,298,0.2,0.2,Roberts,28,0,0,0,1,0,0,0,0,0,0,0,5,7.2,0.0,0.0,0.7,106,41,359,130,342,115,139,65,,,,,,
,,204642,0,0,0,0,0,3,1.4,-0.1,0,Jay-Roy,0.0,207,False,,,50,204642.jpg,0.0,Grot,0.0,False,,a,10,2,0,61,61,198,198,0.0,0.0,Grot,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,375,137,374,137,359,124,379,138,,,,,,
,,214987,0,0,0,0,0,1,1.0,-0.5,0,Kamil,0.0,208,False,,,40,214987.jpg,0.0,Miazek,2.4,False,,a,10,2,0,2319,2319,2123,2123,0.0,0.0,Miazek,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,173,21,165,9,115,9,180,21,,,,,,
,,215460,0,0,0,0,0,3,1.0,-0.5,0,Ian Carlo,0.0,209,False,,,45,215460.jpg,0.0,Poveda-Ocampo,0.3,False,,a,10,2,0,317,317,1097,1097,0.0,0.0,Poveda-Ocampo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,276,92,270,93,238,70,282,95,,,,,,
,,221610,0,0,0,0,0,3,1.4,-0.1,1,Jamie,1.0,210,False,,,50,221610.jpg,1.0,Shackleton,0.1,False,,a,10,2,1,64,64,158,158,0.2,0.2,Shackleton,9,0,0,0,1,0,0,0,0,0,0,0,6,3.0,0.4,0.0,0.3,133,59,130,73,365,126,151,73,,,,,,
,,222694,0,0,0,0,0,2,1.0,-0.5,0,Pascal,0.0,211,False,,,40,222694.jpg,0.0,Struijk,2.0,False,,a,10,2,0,14719,14719,4048,4048,0.0,0.0,Struijk,90,0,0,0,4,0,0,0,0,0,0,0,19,41.0,0.1,0.0,4.1,9,3,144,47,121,40,49,14,,,,,,
,,434138,0,0,0,0,0,3,1.0,-0.5,0,Jordan,0.0,212,False,,,45,434138.jpg,0.0,Stevens,1.6,False,,a,10,2,0,2574,2574,4778,4778,0.0,0.0,Stevens,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,295,101,289,102,260,80,301,104,,,,,,
,,437495,0,0,0,0,0,1,1.7,0.2,1,Illan,1.0,213,False,,,45,437495.jpg,1.0,Meslier,1.2,False,,a,10,2,1,9933,9933,1978,1978,0.2,0.2,Meslier,90,0,0,0,4,0,0,0,0,0,3,0,20,17.8,0.0,0.0,1.8,57,8,290,36,261,36,110,8,,,,,,
,,455084,0,0,0,0,0,2,1.0,-0.5,0,Leif,0.0,214,False,,,40,455084.jpg,0.0,Davis,1.5,False,,a,10,2,0,1465,1465,3370,3370,0.0,0.0,Davis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,182,65,174,65,126,45,189,65,,,,,,
,,467114,0,0,0,0,0,2,1.0,-0.5,0,Oliver,0.0,215,False,,,40,467114.jpg,0.0,Casey,0.9,False,,a,10,2,0,739,739,1844,1844,0.0,0.0,Casey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,184,67,176,67,128,47,191,67,,,,,,
,,193645,0,0,0,0,0,2,1.6,0.1,0,Robin,0.0,491,False,,,45,193645.jpg,0.0,Koch,0.6,False,,a,10,2,0,1687,1687,1195,1195,0.0,0.0,Koch,90,0,0,0,4,0,0,0,0,0,0,0,14,23.4,0.2,18.0,4.2,34,13,143,46,47,6,48,13,,,,,,
,,80954,0,0,0,0,0,4,1.8,0.3,1,Rodrigo,1.0,492,False,,,60,80954.jpg,1.0,Moreno,8.0,False,,a,10,2,1,15918,15918,27583,27583,0.2,0.2,Rodrigo,28,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.0,463,45,139,18,458,46,465,46,,,,,,
,,15157,0,0,0,0,0,3,2.3,3.3,0,James,0.0,241,False,,,55,15157.jpg,0.0,Milner,0.2,False,,a,11,14,0,251,251,908,908,0.0,0.0,Milner,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,391,145,390,145,376,133,395,146,4.0,,,,1.0,
75.0,75.0,214285,0,0,0,0,0,2,2.0,2.7,0,Konstantinos,0.0,242,False,Lack of match fitness - 75% chance of playing,2020-09-05T13:00:09.086934Z,50,214285.jpg,0.0,Tsimikas,0.1,False,,d,11,14,0,27,27,362,362,0.0,0.0,Tsimikas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,378,164,377,164,362,161,382,164,,,,,,
,,41733,0,0,0,0,0,3,2.3,3.3,2,Georginio,2.0,243,False,,,55,41733.jpg,2.0,Wijnaldum,2.1,False,,a,11,14,2,2761,2761,5351,5351,0.4,0.4,Wijnaldum,90,0,0,0,3,0,0,0,0,0,0,0,9,15.8,23.0,35.0,7.4,67,20,18,12,17,7,25,13,,,,,,
100.0,75.0,56979,0,0,0,0,0,3,2.3,2.5,2,Jordan,2.0,244,False,,2020-09-11T12:30:13.554738Z,55,56979.jpg,2.0,Henderson,2.9,False,,a,11,14,2,2342,2342,11400,11400,0.4,0.4,Henderson,65,0,0,0,2,0,0,0,0,0,0,0,19,14.0,2.0,7.0,2.3,74,24,96,60,61,35,93,44,,,3.0,,,
,,60706,0,0,0,0,0,1,2.2,3.2,0,Adrián,0.0,245,False,,,45,60706.jpg,0.0,San Miguel del Castillo,0.3,False,,a,11,14,0,244,244,695,695,0.0,0.0,Adrián,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,214,32,206,21,162,21,220,32,,,,,,
,,60914,0,0,0,0,0,2,3.0,4.0,1,Joel,1.0,246,False,,,55,60914.jpg,1.0,Matip,0.5,False,,a,11,14,1,438,438,1938,1938,0.2,0.2,Matip,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,407,173,409,173,395,170,411,173,,,,,,
75.0,75.0,68312,0,0,0,0,0,3,2.1,2.8,0,Xherdan,0.0,247,False,Lack of match fitness - 75% chance of playing,2020-09-11T12:30:13.571573Z,65,68312.jpg,0.0,Shaqiri,0.1,False,,d,11,14,0,19,19,511,511,0.0,0.0,Shaqiri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,494,191,495,192,491,189,495,192,5.0,,5.0,,,
50.0,50.0,81880,0,0,0,0,0,3,1.4,1.9,0,Alex,0.0,248,False,Knee injury - 50% chance of playing,2020-08-21T14:30:10.835560Z,65,81880.jpg,0.0,Oxlade-Chamberlain,0.1,False,,d,11,14,0,55,55,347,347,0.0,0.0,Chamberlain,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,495,192,496,193,492,190,496,193,,,,,,
,,92217,0,0,0,0,0,4,4.0,5.0,1,Roberto,1.0,249,False,,,95,92217.jpg,1.0,Firmino,4.2,False,,a,11,14,1,2373,2373,18901,18901,0.1,0.1,Firmino,90,0,0,0,3,0,0,0,1,0,0,0,10,5.8,7.2,38.0,5.1,117,12,65,13,13,7,37,11,,,,,4.0,
,,97032,0,0,0,0,0,2,3.8,4.8,7,Virgil,7.0,250,False,,,65,97032.jpg,7.0,van Dijk,27.8,False,,a,11,14,7,25418,25418,23323,23323,1.1,1.1,van Dijk,90,1,0,0,3,0,0,0,0,0,0,0,19,37.6,0.8,37.0,7.5,16,5,120,34,14,1,24,5,,,,,,
,,110979,0,0,0,0,0,3,4.5,5.5,2,Sadio,2.0,251,False,,,120,110979.jpg,2.0,Mané,12.2,False,,a,11,14,2,2777,2777,88210,88210,0.2,0.2,Mané,90,0,0,0,3,0,0,0,0,0,0,0,14,13.2,45.5,75.0,13.4,79,27,5,4,2,2,2,2,,,,,3.0,
,,116535,0,0,0,0,0,1,4.5,5.5,1,Alisson,1.0,252,False,,,60,116535.jpg,1.0,Ramses Becker,12.6,False,,a,11,14,1,4219,4219,26938,26938,0.2,0.2,Alisson,90,0,0,0,3,0,0,0,0,0,0,0,9,3.8,0.0,0.0,0.4,130,12,476,53,472,53,149,12,,,,,,
,,116643,0,0,0,0,0,3,2.3,3.3,4,Fabio Henrique,4.0,253,False,,,55,116643.jpg,4.0,Tavares,1.5,False,,a,11,14,4,4007,4007,5032,5032,0.7,0.7,Fabinho,32,0,1,0,1,0,0,0,0,0,0,0,13,4.2,1.0,2.0,0.7,127,54,114,70,90,46,140,66,,,4.0,,,
,,118748,0,0,0,0,1,3,4.5,5.5,20,Mohamed,20.0,254,True,,,120,118748.jpg,20.0,Salah,34.6,False,,a,11,14,20,105420,105420,30766,30766,1.7,1.7,Salah,90,3,0,0,3,0,0,0,0,0,0,3,69,117.2,50.1,161.0,32.8,1,1,3,2,1,1,1,1,6.0,,2.0,,2.0,
,,122798,0,0,0,0,0,2,4.1,5.1,4,Andrew,4.0,255,False,,,70,122798.jpg,4.0,Robertson,13.3,False,,a,11,14,4,14711,14711,21861,21861,0.6,0.6,Robertson,90,0,1,0,3,0,0,0,0,0,0,0,20,23.4,19.6,4.0,4.7,35,14,23,8,79,18,42,10,2.0,,,,,
,,152760,0,0,0,0,0,4,2.0,3.0,0,Divock,0.0,256,False,,,55,152760.jpg,0.0,Origi,1.2,False,,a,11,14,0,1638,1638,6048,6048,0.0,0.0,Origi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,428,35,429,37,418,37,431,37,,,,,,
,,153682,0,0,0,0,0,3,2.3,3.3,0,Harry,0.0,257,False,,,55,153682.jpg,0.0,Wilson,0.1,False,,a,11,14,0,30,30,598,598,0.0,0.0,Harry Wilson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,429,160,430,160,419,152,432,161,,,,,,
,,157882,0,0,0,0,0,3,2.7,3.7,0,Takumi,0.0,258,False,,,65,157882.jpg,0.0,Minamino,0.5,False,,a,11,14,0,350,350,3947,3947,0.0,0.0,Minamino,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,498,194,499,195,496,193,499,195,,,,,,
,,169187,0,0,0,0,0,2,4.5,5.5,1,Trent,1.0,259,False,,,75,169187.jpg,1.0,Alexander-Arnold,53.8,False,,a,11,14,1,9328,9328,85435,85435,0.1,0.1,Alexander-Arnold,88,0,0,0,3,0,0,0,0,0,0,0,10,7.8,30.4,0.0,3.8,103,46,12,4,511,192,57,17,1.0,,1.0,,,
,,171287,0,0,0,0,0,2,3.0,4.0,1,Joseph,1.0,260,False,,,55,171287.jpg,1.0,Gomez,5.0,False,,a,11,14,1,5106,5106,16225,16225,0.2,0.2,Gomez,90,0,0,0,3,0,0,0,0,0,0,0,13,19.2,1.0,0.0,2.0,51,25,115,31,426,180,106,36,,,,,,
,,175592,0,0,0,0,0,3,2.3,3.3,1,Naby,1.0,261,False,,,55,175592.jpg,1.0,Keita,1.1,False,,a,11,14,1,1572,1572,4425,4425,0.2,0.2,Keita,57,0,0,0,2,0,0,0,0,0,0,0,2,6.6,4.6,24.0,3.5,112,45,71,42,29,13,63,27,,,,,,
,,195473,0,0,0,0,0,4,1.5,2.5,0,Rhian,0.0,262,False,,,45,195473.jpg,0.0,Brewster,5.9,False,,a,11,14,0,15767,15767,13289,13289,0.0,0.0,Brewster,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,264,20,258,22,224,23,270,23,,,,,,
,,206915,0,0,0,0,0,3,1.5,2.5,1,Curtis,1.0,263,False,,,45,206915.jpg,1.0,Jones,0.6,False,,a,11,14,1,2323,2323,1503,1503,0.2,0.2,Jones,24,0,0,0,1,0,0,0,0,0,0,0,2,2.4,13.3,2.0,1.8,138,63,39,24,83,45,109,50,,,,,,
,,215136,0,0,0,0,0,2,1.5,2.5,0,Neco,0.0,264,False,,,40,215136.jpg,0.0,Williams,4.6,False,,a,11,14,0,4447,4447,8655,8655,0.0,0.0,Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,174,58,166,58,116,36,181,58,3.0,,,,,
,,444884,0,0,0,0,0,3,1.5,2.5,0,Harvey,0.0,265,False,,,45,444884.jpg,0.0,Elliott,0.2,False,,a,11,14,0,241,241,508,508,0.0,0.0,Elliott,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,296,102,291,103,262,81,302,105,,,,,,
,,27789,0,0,0,0,0,2,3.5,0.0,0,Fernando,0.0,266,False,,,55,27789.jpg,0.0,Luiz Rosa,1.2,False,,a,12,43,0,2165,2165,1621,1621,0.0,0.0,Fernandinho,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,395,169,396,169,381,166,399,169,,,,,,
